docity,강원강릉시,강원고성군,강원동해시,강원삼척시,강원속초시,강원양구군,강원양양군,강원영월군,강원원주시,강원인제군,강원정선군,강원철원군,강원춘천시,강원태백시,강원평창군,강원홍천군,강원화천군,강원횡성군,경기가평군,인천시강화군,경기고양시,경기과천시,경기광명시,경기광주시,경기구리시,경기군포시,경기김포시,경기남양주시,경기동두천시,경기부천시,경기성남시,경기수원시,경기시흥시,경기안산시,경기안성시,경기안양시,경기양주시,경기양평군,경기여주시,경기연천군,경기오산시,인천시옹진군,경기용인시,경기의왕시,경기의정부시,경기이천시,경기파주시,경기평택시,경기포천시,경기하남시,경기화성시,경상거제시,경상거창군,경상경산시,경상경주시,경상고령군,경상고성군,경상구미시,경상군위군,경상김천시,경상김해시,경상남해군,경상달성군,경상마산시,경상문경시,경상밀양시,경상봉화군,경상사천시,경상산청군,경상상주시,경상성주군,경상안동시,경상양산시,경상영덕군,경상영양군,경상영주시,경상영천시,경상예천군,경상울릉군,경상울주군,경상울진군,경상의령군,경상의성군,경상진주시,경상진해시,경상창녕군,경상창원시,경상청도군,경상청송군,경상칠곡군,경상통영시,경상포항시,경상하동군,경상함안군,경상함양군,경상합천군,경상부산시,경상울산시,광주시광산구,광주시남구,광주시동구,광주시북구,광주시서구,대구시달서구,대구시수성구,대구시달성군,대구시북구,대구시서구,대구시중구,대전시대덕구,대전시동구,대전시서구,대전시유성구,대전시중구,부산시강서구,부산시금정구,부산시남구,부산시동구,부산시동래구,부산시부산진구,부산시북구,부산시사상구,부산시사하구,부산시서구,부산시수영구,부산시연제구,부산시영도구,부산시중구,부산시해운대구,부산시기장군,서울강남구,서울강동구,서울강북구,서울강서구,서울관악구,서울광진구,서울구로구,서울금천구,서울노원구,서울도봉구,서울동대문구,서울동작구,서울마포구,서울서대문구,서울서초구,서울성동구,서울성북구,서울송파구,서울양천구,서울영등포구,서울용산구,서울은평구,서울종로구,서울중구,서울중랑구,울산시남구,울산시동구,울산시북구,울산시울주군,울산시중구,인천시계양구,인천시남동구,인천시동구,인천시부평구,인천시서구,인천시연수구,인천시중구,전라강진군,전라고창군,전라고흥군,전라곡성군,전라광양시,전라구례군,전라군산시,전라김제시,전라나주시,전라남원시,전라담양군,전라목포시,전라무안군,전라무주군,전라보성군,전라부안군,전라순창군,전라순천시,전라신안군,전라여수시,전라영광군,전라영암군,전라완도군,전라완주군,전라익산시,전라임실군,전라장성군,전라장수군,전라장흥군,전라전주시,전라정읍시,전라진도군,전라진안군,전라함평군,전라해남군,전라화순군,전라광주시,제주서귀포시,제주제주시,충청계룡시,충청공주시,충청괴산군,충청금산군,충청논산시,충청단양군,충청보령시,충청보은군,충청부여군,충청서산시,충청서천군,충청아산시,충청영동군,충청예산군,충청옥천군,충청음성군,충청제천시,충청증평군,충청진천군,충청천안시,충청청양군,충청청주시,충청충주시,충청태안군,충청홍성군
경기군포시,,,,,,,,,,,,,,,,,,,,0.001653451178035756,0.0026778521672541867,0.01089903821569826,0.00666627544520175,0.0033234287870272435,0.0030990611017975606,0.7,0.0028120937344053914,0.0024480102015720794,,0.004353893431437851,0.0045777454511471615,0.010459427674356855,0.008101160755057516,0.00922201958351044,0.00193514615580725,0.02584630665071079,0.002001049007572083,0.0018921628666068487,,,0.003606732183606874,0.003435955818024466,0.0035038890175341083,0.02790704430946981,0.0022513072173727974,0.002108252732054167,0.0020761275752121844,0.002190558905933495,,0.0030449629422134206,0.004763907874304437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00482342858596277,0.003840685976378402,0.003013314580640272,0.004299927764769053,0.007372578879466316,0.004082579679898808,0.006216579592087742,0.009188198352349573,0.0028103477020465497,0.002707860435920224,0.003787969401312357,0.005733160912416585,0.004261727808415763,0.003977242724146193,0.0059911842151757514,0.00398236697899608,0.003653172674167888,0.004237608660907418,0.0052515497781567885,0.0051584907712421,0.004836568975344535,0.0035875131728343697,0.004034923690211855,0.004157536062488207,0.0031476680274680822,,,,,,0.0036202059335359717,0.004614724167437101,0.0033223014649638683,0.003813228022206285,0.0031002952328306496,0.004077145384977187,0.0031377033314446026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033033500768759032,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기김포시,,,,,,,,,,,,,,,,,,,,0.004939952325459355,0.017228199978970456,0.0038678419655867637,0.006100382948788601,0.0023354253695609508,0.0033523573891160213,0.0035789333434557637,0.7,0.002774165367409594,0.002776338863809225,0.009550893039555645,0.0029094540403868585,0.0028300454812996,0.004495658127778031,0.0033371224390709954,,0.003789908957000274,0.0035366357142634646,,,,,0.0061237024494451096,,0.003273034781798311,0.003934143583998357,,0.007189391978616166,,0.0023229198838879733,0.002735273675245014,0.0025887629820064914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003927095614616264,0.0032949190920499925,0.00446699412512545,0.008881740031343906,0.004750105163114889,0.0036656596322051757,0.0060747407416874705,0.005001996562264711,0.00404331683211943,0.004110964872877142,0.004234586034313495,0.005374654852517479,0.0068332186374400385,0.006160538050174903,0.0038835910088515636,0.004242205674669302,0.004570251160994521,0.0033881689538642137,0.007119052201234195,0.006541863828474686,0.005194303641916354,0.006498804984806048,0.005167138968752882,0.0048079170866949334,0.0036883051772062117,,,,,,0.014422805423051096,0.0067573541409692555,0.007320970607393069,0.01052870115981951,0.014744007308485551,0.0053889938757834465,0.006968546020440958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002375943848232927,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기남양주시,,,,,,,,,,,,0.0021760402558099225,0.002369121909684268,,,0.0020986688574378336,,,0.0037054885323098974,,0.003208257249479443,0.004085684358709898,0.003509085129063711,0.005089636511495204,0.01399578362659923,0.003178088427662881,0.0028298360978431625,0.7,0.003813607573211555,0.0029469518382700998,0.005794081259600661,0.0030351414248978603,0.002701929117275175,0.0025193756536680003,,0.003493157581252915,0.005582776977535165,0.004341569833824772,0.0023657771581596914,0.002373763793974147,0.002254361037919011,0.0022608600770857063,0.0027972301606441936,0.003197289725912681,0.006348558787235929,0.002812390055034628,0.003062364782271409,,0.004335325843952895,0.011626191801157995,0.0021095133037113706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006281698681685223,0.008724620983767145,0.007432987381008192,0.003710617867858462,0.004280602516517913,0.007796808456649413,0.0037942670004800405,0.003627302294961924,0.008768667132991535,0.008156466869588128,0.007357994934736378,0.004461683507783512,0.004414453653730817,0.004913497796679053,0.005331341097264302,0.0070363801890420685,0.0068581216506861655,0.007503885683917168,0.0037251015350160343,0.0040659342523488885,0.005077064381082074,0.004886320305750189,0.005677830192670742,0.005981814495308741,0.010976983906313185,,,,,,0.0028614333207939093,0.002626504744585472,0.002326769734016027,0.0027207030110088016,0.0025614193645032697,0.002327252909934955,0.002251436229530669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005464125175098348,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기동두천시,,,,,,,,,,,,0.0062194752747480936,0.0036969917113930254,,,,,,0.0054048216406895255,0.0040840056508732936,0.005870077619066321,0.0040908452792573075,0.004321135992691284,0.0038318013540389263,0.006226026590774851,,0.004926737781087003,0.006634283720418934,0.7,0.004237685003665883,0.004266110632732609,,,,,0.003771665484173094,0.016427240156921537,0.0036694917451351385,,0.010143942440059325,,,,,0.01171165585868227,,0.007399667414658645,,0.017675040234720107,0.005088287918798075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005059946049777513,0.005188815042667437,0.007368346084262317,0.005011196420100972,0.00450431818701354,0.0053491155781200655,0.004541314586858594,0.004170621192982121,0.007838640806585313,0.008310535270619866,0.005931527642436753,0.004854739775906076,0.005419223343024574,0.00576890621466291,0.004648287557990759,0.005737852224062122,0.0061824796042279926,0.005003939275058872,0.004700714766772699,0.004900341800297762,0.00524982416748044,0.0061422683996232115,0.00580821486341081,0.00569228504332525,0.0065580304185525636,,,,,,0.004395110362685221,0.0037461585200762367,,0.004102825806617284,0.004170255695329948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0039471757948855895,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기부천시,,,,,,,,,,,,,,,,,,,,0.002475702256784683,0.005270967587629361,0.004151828414158528,0.0095034923894005,0.00200840168515864,0.002652860409949952,0.0040436168619898795,0.006969672452706523,0.002108203299901892,0.0017426496478189352,0.7,0.002610238301435059,0.002855796478272989,0.006184676445207173,0.0037423436272138993,,0.004292628991841087,0.002251641564184465,,,,0.00184772701648932,0.006855428071033768,0.0018204830579774556,0.003510551715280074,0.0025511397692641585,,0.003168492082063179,,0.0015470125532052418,0.0022387161302797522,0.0025821730316372693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035709687424316794,0.0028076250547824882,0.0032609277840849613,0.009896764511762903,0.005301376492680635,0.0031576240995916404,0.008150453302455375,0.006566827237340982,0.0029255121093728826,0.0029018015195660736,0.0035072303195397897,0.00576836911303212,0.006279912324409724,0.005181139537001892,0.003749102074258164,0.003592105289582886,0.003689108712856621,0.0029634573291176473,0.009787305724246582,0.007525123690123251,0.004930401131554881,0.004944657862775737,0.004380681967504319,0.004145893508697515,0.002879793407555655,,,,,,0.019701637772426683,0.013263524853107857,0.007900056263842384,0.02282273460968,0.009714738513485446,0.006911454945640417,0.006800649832771582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020345965218355336,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기성남시,,,,,,,,,,,,,,,,,,,0.0019771991326681736,,0.0026235950677330733,0.007433264499539913,0.00420389575658169,0.010117739940124547,0.006532978179458521,0.00499702258757934,0.0024954412909101217,0.004871822994371371,0.002061963597241216,0.0030679454032415785,0.7,0.005199117901712159,0.0033630291826677156,0.003354938187801251,0.002077233520856435,0.0057343591261240605,0.002746237348690879,0.0034406016937291867,0.002253247654980389,,0.00309477091271851,0.0023396356214238556,0.004285158837994064,0.005369459879667254,0.003138718388340159,0.003246453286482303,0.002228958475777857,0.0020601110270849258,0.0021156387265008425,0.009035265658252968,0.00267058914329303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009194310142256983,0.011564034994517329,0.004458190711580641,0.003698863800981262,0.006043522373882822,0.009312833904191322,0.004505612121991769,0.004888793825069631,0.004377625158569642,0.0040775725719652605,0.00631211126401965,0.005400970952467213,0.004304223136967742,0.004503675210548603,0.009886589309024557,0.006644669735443959,0.005503168645734842,0.013200713269782925,0.004087326141175406,0.004458090792307716,0.005619358380739068,0.004116311260708801,0.005246476191177209,0.005786218300885656,0.005839789423514218,,,,,,0.002800038614386428,0.0028567316560038705,0.002355253153241797,0.0027535311940489068,0.0024430156431946037,0.002522955188638559,0.0022595043999669574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010841525507467267,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기수원시,,,,,,,,,,,,,,,,,,,,,0.002813967837810169,0.008911033268919396,0.005385169826892768,0.004997308800813964,0.0036904470127541653,0.013629521975710334,0.002897625807509189,0.003046483860013301,,0.0040068930684555555,0.0062064419311822225,0.7,0.006216291763510222,0.008574085726017915,0.0030858282105480604,0.011251917979426927,0.002339641113648247,0.002664482883424497,0.0022606208432907606,,0.006914589046472343,0.0034271728123190463,0.00673215088938427,0.021389431661453812,0.0025957578026768744,0.003281429691333175,0.0022967437170125834,0.0035031119310722177,,0.003942586764302595,0.006399299226679524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005233118833653175,0.004630212865697311,0.003356426446140103,0.004057360962868097,0.006253256113084755,0.0046692386067721,0.005248552989196216,0.006591520082465383,0.0032022035190866754,0.0030826879096026794,0.0041535390212298655,0.005222295219437258,0.004148880807820981,0.004009080035187528,0.006245292258733743,0.004331903426256898,0.003952876422827724,0.0050363219727749655,0.004666738285448595,0.004695967097004324,0.0047458828520216285,0.0036898485160399975,0.004171903061091107,0.004336663168992822,0.003642050872345451,,,,,,0.0035064615075402024,0.004203084553941868,0.0033146101360293496,0.0036423640104719197,0.0031166072089693028,0.003930028237154989,0.00317717983737425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004865072570044171,,,,,,,,,,,,,,0.0021954425410040694,,,,,,,,0.0022152925990563906,,,,,
경기시흥시,,,,,,,,,,,,,,,,,,,,0.0023170594716821896,0.0036773403796377855,0.006642290712436236,0.009349114630615284,0.002842349349892171,0.0030550080492197837,0.009615235016481415,0.0041925872995097506,0.002470209863414067,,0.007903827143825069,0.0036566518804970255,0.005662019237173402,0.7,0.012019633696006301,0.0019327770101174536,0.008675051849759974,0.0022915451593064485,,,,0.003236428690638611,0.00695505362791882,0.002943820259755081,0.007552699274417364,0.0025564851851544615,0.0019856574416577052,0.0027030650166698267,0.0022358523601343472,,0.002825943490737089,0.005649405840937075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004323163781006347,0.00347701111711328,0.0032728626061598403,0.0058796121930235696,0.0066935401233037695,0.003770146273072844,0.007701979825269345,0.009645929316546719,0.0030236930390771175,0.0029566004366483644,0.0037998376980050977,0.006008381056623681,0.005098269404922909,0.0045553851202608416,0.004900193059915246,0.003939238070926966,0.0038067559418223443,0.003730687568009497,0.007042371792033358,0.006268085501300528,0.005024484451516653,0.004209903719862133,0.0043081704193308375,0.004282710290649324,0.003184793895293326,,,,,,0.0060790493045513256,0.011014869365871668,0.006389978168424163,0.007025898626915904,0.005219066330565462,0.009692227159871053,0.005883641722263535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002844350682248291,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기안산시,,,,,,,,,,,,,,,,,,,,0.0022783671358457412,0.00332415009726071,0.007027918501123765,0.006756364007652148,0.0034680389901624777,0.003246475575766049,0.012803669817869295,0.003640464077391184,0.002694316436014661,,0.005594482043765009,0.004267104474181764,0.009135315359859184,0.014060054521939955,0.7,0.002646978219450986,0.009660089316413746,0.002359541429823437,,,,0.0050197848380192645,0.005464979927633537,0.004117946475753604,0.011189454258916345,0.002603342398133673,0.002530580341816774,0.0026052874816906582,0.0032002923531332136,,0.0031782732526247507,0.011757143147406912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004461278017748168,0.0037735478055149854,0.0032700686152534308,0.004815174095645799,0.006125858887293808,0.003965244003027042,0.0060998936532270865,0.00764063741939357,0.0030758604519951077,0.0029980412790796152,0.00382774592566361,0.005363253714149052,0.0045021793517257234,0.004184346176401549,0.0051015807322805475,0.003963874023152094,0.00376706117368291,0.004041305709470665,0.0055551069291652315,0.005254726364645429,0.00469259433280733,0.0038929505123051545,0.0041145679623634445,0.004157228774421222,0.0033095547676221886,,,,,,0.00472570702587443,0.0067913493815062375,0.005037033002742804,0.005189639405799014,0.004266562126881006,0.006887705640939277,0.004800392748229532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00343502984935253,,,,,,,,,,,,,,0.002282485660991598,,,,,,,,,,,,,
경기안성시,,,,,,,,,,,,,,,,,,,,,,0.007106594154917187,,0.008344197966321337,,0.007641612833361042,,,,,0.007514444965157862,0.00935126362583621,0.00643043505119118,0.007528582267589501,0.7,0.007351584742113076,,0.006687124364794706,0.008404268056257363,,0.015922472555115932,,0.014569069143778568,0.008173502980723488,,0.01142365669169764,,0.025431244621208535,,0.006405270907824143,0.008428472642782054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006370413407818114,,,0.006357306508662408,,,0.006377031847744646,,,,,,,0.006643698884986342,,,0.006511030991019061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00804809846587721,,,,,0.007617515577959882,,,,,,,,,0.010995716766903795,,0.007211355069840087,,0.010203461766563563,,0.010411945431357431,0.017356749271155894,0.015122426720245372,,0.007438843605230127,0.006620608113966257,,
경기안양시,,,,,,,,,,,,,,,,,,,,0.0015840688470435502,0.0026878122209950794,0.01729857230833331,0.007335719334931708,0.0033245317696341337,0.0032767981856186516,0.02412470020416532,0.002779510971132667,0.002511474983412378,0.0015587835251670084,0.0043141434595628195,0.004903302055724677,0.00805967050068485,0.006822175038526528,0.00649435685062796,0.001737693359958623,0.7,0.002021443910368782,0.001847730163146568,,,0.0030758093952503993,0.0031628019985760246,0.003176766502282556,0.01628413769352905,0.0022978896376905744,0.0019910737219076685,0.002063372660356147,0.0019225725358969676,,0.003161772671329624,0.003756451526197573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005521474706014812,0.004162316034094111,0.003179513108783284,0.004545048074270191,0.009432163620448304,0.004506183617419086,0.007044916408433036,0.011369062575638198,0.0029421964077519327,0.0028212686441440337,0.004142731550838205,0.006717224738312103,0.004635576881472686,0.00432156114919775,0.007234657289140587,0.004394129369394857,0.003966945687358043,0.004669639198934205,0.005711583678034827,0.005738030152297796,0.005504580425103409,0.003830393427034083,0.0044391053374989485,0.004613171742777911,0.003343536716490182,,,,,,0.0035720170660065733,0.00433268547762482,0.003105086671345398,0.0036997703396125154,0.002996763210311508,0.0036818732903069664,0.0029237528396031413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033259045322553494,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기양주시,,,,,,,,,,,,0.003070462503623163,,,,,,,0.003480006778007882,0.0029047447888510543,0.005168827268151932,0.0035814007855894583,0.003797701020891155,0.003184312655544443,0.006362911011931617,0.0029715386512819335,0.004126579056596283,0.006385886330472394,0.010801335902139381,0.003600233853565088,0.0037359586000504695,0.002666245895789326,0.0028670774515705644,0.0025237297074544008,,0.0032160435522442625,0.7,0.0028146340135032683,,0.004124339427999457,,0.0027434932796104755,,0.002891112779244107,0.02673126349888771,,0.006074241105869116,,0.007833668461662545,0.004591382339142956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004800080711567418,0.004899178682179449,0.008785401089301483,0.004574763799472395,0.00406969026657479,0.005176123912690591,0.004072645661556591,0.003650662922945065,0.009796458330446178,0.011025463502427968,0.006097694993723369,0.004504271219345532,0.005207093669517647,0.0057561029680017915,0.004260004085177147,0.005793404343417089,0.006518178856261935,0.004678382392063726,0.004238058210671465,0.004517889828914346,0.005053906233018691,0.006288550097379275,0.005886334767939293,0.005722299462626162,0.007046928530253736,,,,,,0.003709505454649831,0.0030851492751274314,0.002891174352811236,0.003412209727279816,0.0034025325855158222,0.002715796284997145,0.002811993768924535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033029392935466787,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기양평군,,,,,,,,,0.005726120645745363,,,,0.004938432888184566,,,0.005668200516469466,,0.0054347529714588805,0.0063016219512531885,,,0.005336732416070976,0.004335362395097104,0.010792329978058955,0.007104222582075629,0.004686579167275779,,0.008283072826790139,0.0040243205342434425,,0.007806784090524912,0.005064512811076399,,,0.004194358850056616,0.00490312040693468,0.004694568879489611,0.7,0.009439092184310598,,0.004537274517247215,,0.0062440231088308285,0.004896399732489199,0.004919485130965781,0.009897117971219224,,,0.004632512035014066,0.00967715978074681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006122922768597922,0.007362088044141529,0.005427833696135642,0.004208101666243957,0.005039316784760476,0.00660054400114797,0.0045026403562601095,0.004596836047988653,0.005663841494006172,0.005481262608638914,0.005882636837208278,0.004924600251632779,0.004611681729823013,0.0048130077890448635,0.0059376201096525355,0.005880552357524191,0.005572398064380564,0.007057568545127725,0.004346266340323928,0.004557860202214993,0.005142793536466022,0.004696606275855077,0.005215603906849678,0.005423651138556566,0.00642767283635053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010965934239438506,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기여주시,,,,,,,,,0.017258725184755228,,,,,,,0.008853660479535537,,0.011709902891412676,,,,0.007411723934667015,,0.012112148320202716,0.00789412925782304,,,0.008311618551561034,,,0.009414858083984961,0.007912606119159688,,,0.009707181733445532,,,0.017381902446589558,0.7,,0.008403356587188411,,0.011199048146405613,0.007392221359882717,,0.025070824935496793,,0.007618882573961472,,0.009555630059929055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007632296515446551,0.008413342735212163,,,,0.007864890772340148,,,,,,,,,0.007667474060935513,,,0.008321968119878039,,,,,,,0.007434003548626355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011834257754166782,,,,,0.007940147873506853,,,,,,,,,,,,,0.010957095610045547,0.008386783355328376,0.007666525805077463,0.008380968256979662,,,,0.010291824926455527,,
경기연천군,,,,,,,,,,,,0.027619697851203592,,,,,0.010776480699078663,,0.012407249923154092,,0.010798726120218783,,,,0.010666639720489318,,,0.0113432264007287,0.027864280663200677,,,,,,,,0.017229893535464492,,,0.7,,,,,0.01494020474516366,,0.013134054274709945,,0.02396471822442836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011726941087525082,,,,,,0.012149161807572435,0.01254835150970252,0.010281472571512894,,,0.010166271032304781,,0.010066960280634283,0.010554411886446602,,,,,0.010602386512791833,0.01016625628972824,0.010024473155285625,0.010968141708655581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기오산시,,,,,,,,,,,,,,,,,,,,,,0.006032702329169966,0.0047046053009530955,0.0057466174536810405,0.003896087994946784,0.007248379617507242,,0.003489777607375876,,0.003998274803193793,0.005697651329210801,0.010664013989329398,0.005479998305400438,0.007266139172721438,0.008103381502196482,0.0066225160885327655,,0.003681498678618355,0.003702672537710789,,0.7,0.0037880089799064726,0.013369565403107787,0.00814877476423133,,0.005492959696110969,,0.010880496659803172,,0.004300952560879843,0.008599445520516563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004723073557193565,0.004552734250504498,0.0035385347156238526,0.003952489930850063,0.005067857421606263,0.004475215112818318,0.004611822930317029,0.005227817193745754,0.003447029363754696,0.003349876294348128,0.004087232071453134,0.004591560187571443,0.003999644861850115,0.003921198269808425,0.005182592869291234,0.00419360020842348,0.003937108025886421,0.004760598027268542,0.004309492373867588,0.004314419197704472,0.004358488705624003,0.003717080250897405,0.00404154552896437,0.004153694222322134,0.003807379227228919,,,,,,0.003655583171398547,0.0042377726197855275,0.003648618571887044,0.0037866449217830948,0.0034007925170328164,0.004203064694743333,0.0035557026919216085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005520766766028437,,,,,,,,,,,,,,0.00477065193570735,,0.003468927993285015,,0.0032694828858800427,,,0.004240475022787404,0.005004911113731565,,,,,
인천시옹진군,,,,,,,,,,,,,,,,,,,,0.003116686344446913,0.004209075493736055,0.003600171887481877,0.005472778609930587,0.0020414667077885717,0.002404249850948802,0.003988314839052414,0.005585115088046476,0.002021449029023984,,0.00856809430611492,0.002487885653887679,0.0030528478805943136,0.006801891390804909,0.004569008951752386,,0.00393323989652054,0.0021444805212502915,,,,0.002187891737636904,0.7,0.0020231174747151006,0.003559679940805473,0.00234345829890114,,0.0030162197636849387,,,0.002147655551800917,0.0034489756084209273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00301369816122932,0.002542173248783223,0.0027622900122373714,0.005063106329503147,0.00398840171312653,0.002750824364207517,0.004904995957694957,0.004770172662785724,0.002563067840650567,0.0025504074991784444,0.0029174459068074753,0.004034955681579337,0.004098984126093628,0.003689091602899018,0.0031762152655209932,0.0029713783896057715,0.0030047114481778357,0.002656211627999666,0.005140248920344781,0.004551250365934109,0.0036332782870796467,0.0035947337086480787,0.003350865664622345,0.0032496429088511424,0.0025418420750938906,,,,,,0.008210627977915887,0.013703186356902795,0.032967026810731985,0.010932839981175151,0.009490448591898551,0.02198716872952801,0.030411818441271242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020531345145758098,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기용인시,,,,,,,,,,,,,,,,,,,,,,0.006311461271872305,0.00450369792779765,0.00868727900203283,0.004478449100209844,0.006608454320808002,,0.004063731442465069,,0.003696953499666138,0.007403836205413823,0.00974385222610637,0.004677870413473999,0.005593991757871345,0.006958411313431335,0.0064190596691384855,,0.004754628725462099,0.004630907851751659,,0.012546997324767935,0.0032872201337791735,0.7,0.007556786560259666,0.003133638110938195,0.008351766493606276,,0.006473535093365618,,0.005350938084310262,0.005499749548194422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005293513525443063,0.005402105160379183,0.003807483457771111,0.003864567712189967,0.005190759520312631,0.005124433065863012,0.004519068477741996,0.005061150050650971,0.003749315385258801,0.003618626203843535,0.004491536139844562,0.004698192972150936,0.004048838057951808,0.004041972473521413,0.005766402055622885,0.004610263807258629,0.0042564751849570185,0.00562249767311277,0.004204296960563032,0.004299442850708322,0.004563725082310789,0.003821077307505109,0.004273839709514681,0.004446294935174868,0.0042720890925786095,,,,,,0.003398331910744598,0.0037567856683823017,0.00321884586535425,0.0034576948050681414,0.003117027827570901,0.0035920263430040946,0.003126500719007734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008077443372495339,,,,,,,,,,,,,,0.003460063635947387,,,,0.0033439030530153973,,,0.0038662500897952575,0.0038039437706624607,,,,,
