행정구역(시도),행정구역(시군구),연도,총인구수(명),총인구수증감,총인구수증감률,유치원 수,초등학교 수,실업률,거주지내 통근 취업자 (천명),거주지외 타지역 통근 취업자 (천명),GRDP(단위:백만원),지가 변동률,여성 취업자(단위:천명),출생건수,사망건수,혼인건수,이혼건수,총전입,총전출,순이동,학령인구(명),학령인구증감률
세종특별자치시,세종특별자치시,2001,,0,0,-,-,,,,,,,,,,,,,,,
경기도,수원시,2001,974866,26801,2.826915876,144,69,,,,,,,,,,,,,,,
경기도,성남시,2001,932780,8390,0.907625569,124,55,,,,,,,,,,,,,,,
경기도,의정부시,2001,367171,6040,1.672523267,53,23,,,,,,,,,,,,,,,
경기도,안양시,2001,591670,10504,1.807400984,99,34,,,,,,,,,,,,,,,
경기도,부천시,2001,781091,5276,0.680059035,111,46,,,,,,,,,,,,,,,
경기도,광명시,2001,336309,-1830,-0.541197555,45,21,,,,,,,,,,,,,,,
경기도,평택시,2001,358263,2160,0.606566078,86,41,,,,,,,,,,,,,,,
경기도,동두천시,2001,74266,-1263,-1.672205378,18,7,,,,,,,,,,,,,,,
경기도,안산시,2001,590598,23686,4.178073493,70,40,,,,,,,,,,,,,,,
경기도,고양시,2001,811467,13870,1.738973441,147,62,,,,,,,,,,,,,,,
경기도,과천시,2001,71201,-231,-0.323384478,11,4,,,,,,,,,,,,,,,
경기도,구리시,2001,184816,15399,9.089406612,35,13,,,,,,,,,,,,,,,
경기도,남양주시,2001,375041,16645,4.644304066,59,30,,,,,,,,,,,,,,,
경기도,오산시,2001,114540,8607,8.1249469,23,10,,,,,,,,,,,,,,,
경기도,시흥시,2001,337402,19319,6.073571992,39,25,,,,,,,,,,,,,,,
경기도,군포시,2001,269080,-1071,-0.396444951,45,20,,,,,,,,,,,,,,,
경기도,의왕시,2001,124191,2899,2.390099924,18,7,,,,,,,,,,,,,,,
경기도,하남시,2001,123659,293,0.237504661,18,10,,,,,,,,,,,,,,,
경기도,용인시,2001,451670,59537,15.18285888,61,43,,,,,,,,,,,,,,,
경기도,파주시,2001,224658,32932,17.17659577,58,37,,,,,,,,,,,,,,,
경기도,이천시,2001,187274,3669,1.998311593,46,28,,,,,,,,,,,,,,,
경기도,안성시,2001,141605,5015,3.671571857,37,33,,,,,,,,,,,,,,,
경기도,김포시,2001,180404,17407,10.67933766,39,24,,,,,,,,,,,,,,,
경기도,화성시,2001,210524,0,0,56,38,,,,,,,,,,,,,,,
경기도,광주시,2001,152878,0,0,23,19,,,,,,,,,,,,,,,
경기도,양주시,2001,,0,0,27,21,,,,,,,,,,,,,,,
경기도,포천시,2001,,0,0,38,29,,,,,,,,,,,,,,,
경기도,여주시,2001,,0,0,-,-,,,,,,,,,,,,,,,
경기도,여주군,2001,104648,1026,0.99013723,33,23,,,,,,,,,,,,,,,
경기도,연천군,2001,51655,-1131,-2.142613572,18,13,,,,,,,,,,,,,,,
경기도,가평군,2001,56045,-66,-0.117623995,18,14,,,,,,,,,,,,,,,
경기도,양평군,2001,82704,-69,-0.0833605161,32,25,,,,,,,,,,,,,,,
강원특별자치도,강원특별자치도,2001,1552407,-2281,-0.146717541,425,365,,,,,,,,,,,,,,,
강원특별자치도,춘천시,2001,251142,-70,-0.0278649109,44,39,,,,,,,,,,,,,,,
강원특별자치도,원주시,2001,274266,4257,1.576614113,51,42,,,,,,,,,,,,,,,
강원특별자치도,강릉시,2001,231943,-1178,-0.505316981,50,35,,,,,,,,,,,,,,,
강원특별자치도,동해시,2001,103570,-84,-0.0810388408,22,13,,,,,,,,,,,,,,,
강원특별자치도,태백시,2001,56193,-830,-1.455553022,19,13,,,,,,,,,,,,,,,
강원특별자치도,속초시,2001,90231,199,0.221032522,14,10,,,,,,,,,,,,,,,
강원특별자치도,삼척시,2001,79770,-2407,-2.929043406,25,20,,,,,,,,,,,,,,,
강원특별자치도,홍천군,2001,74019,-442,-0.593599334,27,28,,,,,,,,,,,,,,,
강원특별자치도,횡성군,2001,45496,-465,-1.011727334,19,21,,,,,,,,,,,,,,,
강원특별자치도,영월군,2001,52101,3708,7.662265204,19,19,,,,,,,,,,,,,,,
강원특별자치도,평창군,2001,46478,-647,-1.372944297,21,21,,,,,,,,,,,,,,,
강원특별자치도,정선군,2001,49048,-1524,-3.013525271,21,17,,,,,,,,,,,,,,,
강원특별자치도,철원군,2001,52072,-1118,-2.101898853,20,20,,,,,,,,,,,,,,,
강원특별자치도,화천군,2001,24965,-223,-0.885342226,13,13,,,,,,,,,,,,,,,
강원특별자치도,양구군,2001,23198,-222,-0.947907771,12,11,,,,,,,,,,,,,,,
강원특별자치도,인제군,2001,33092,-526,-1.564637992,19,13,,,,,,,,,,,,,,,
강원특별자치도,고성군,2001,34643,-748,-45.37785977,12,15,,,,,,,,,,,,,,,
강원특별자치도,양양군,2001,30180,39,0.129391858,17,15,,,,,,,,,,,,,,,
충청북도,청주시,2001,592504,11643,2.004438239,96,45,,,,,,,,,,,,,,,
충청북도,충주시,2001,215249,-2056,-0.946135616,48,38,,,,,,,,,,,,,,,
충청북도,제천시,2001,144968,-2982,-2.015545792,34,22,,,,,,,,,,,,,,,
충청북도,청원군,2001,124181,197,0.15889147,34,28,,,,,,,,,,,,,,,
충청북도,보은군,2001,42082,-1163,-2.689328246,20,16,,,,,,,,,,,,,,,
충청북도,옥천군,2001,59515,-1283,-2.110266785,19,13,,,,,,,,,,,,,,,
충청북도,영동군,2001,57184,-1443,-2.461323281,19,16,,,,,,,,,,,,,,,
충청북도,진천군,2001,60309,188,0.312702716,17,15,,,,,,,,,,,,,,,
충청북도,괴산군,2001,43126,-1254,-2.825597116,25,21,,,,,,,,,,,,,,,
충청북도,음성군,2001,87289,-667,-0.758333712,26,21,,,,,,,,,,,,,,,
충청북도,단양군,2001,38721,-1279,-3.1975,17,11,,,,,,,,,,,,,,,
충청북도,증평군,2001,,0,0,-,-,,,,,,,,,,,,,,,
충청남도,천안시,2001,432534,11116,2.637761083,90,52,,,,,,,,,,,,,,,
충청남도,공주시,2001,133978,-1611,-1.188149481,47,37,,,,,,,,,,,,,,,
충청남도,보령시,2001,116306,-2198,-1.854789712,37,30,,,,,,,,,,,,,,,
충청남도,아산시,2001,186469,2278,1.236759668,43,35,,,,,,,,,,,,,,,
충청남도,서산시,2001,150116,88,0.0586557176,44,28,,,,,,,,,,,,,,,
충청남도,논산시,2001,140287,-2103,-1.47692956,47,40,,,,,,,,,,,,,,,
충청남도,계룡시,2001,,0,0,-,-,,,,,,,,,,,,,,,
충청남도,당진시,2001,,0,0,-,-,,,,,,,,,,,,,,,
충청남도,금산군,2001,62985,-1530,-2.371541502,19,17,,,,,,,,,,,,,,,
충청남도,연기군,2001,81328,857,1.064979931,21,19,,,,,,,,,,,,,,,
충청남도,부여군,2001,90373,-2294,-2.475530664,35,31,,,,,,,,,,,,,,,
충청남도,서천군,2001,72787,-2472,-3.284656985,23,20,,,,,,,,,,,,,,,
충청남도,청양군,2001,40029,-996,-2.427787934,20,17,,,,,,,,,,,,,,,
충청남도,홍성군,2001,93558,-1811,-1.898939907,33,26,,,,,,,,,,,,,,,
충청남도,예산군,2001,100289,-1143,-1.126863317,33,26,,,,,,,,,,,,,,,
충청남도,태안군,2001,67878,-868,-1.262618916,29,22,,,,,,,,,,,,,,,
충청남도,당진군,2001,120445,-2050,-1.673537695,39,33,,,,,,,,,,,,,,,
전라북도,전주시,2001,622283,1762,0.283954935,97,57,,,,,,,,,,,,,,,
전라북도,군산시,2001,276717,-774,-0.278927965,54,53,,,,,,,,,,,,,,,
전라북도,익산시,2001,334757,433,0.129515081,83,59,,,,,,,,,,,,,,,
전라북도,정읍시,2001,151813,-209,-0.137480102,51,38,,,,,,,,,,,,,,,
전라북도,남원시,2001,103977,406,0.392001622,36,27,,,,,,,,,,,,,,,
전라북도,김제시,2001,115244,-621,-0.535968584,41,35,,,,,,,,,,,,,,,
전라북도,완주군,2001,86719,2710,3.22584485,33,31,,,,,,,,,,,,,,,
전라북도,진안군,2001,32635,1362,4.355194577,16,15,,,,,,,,,,,,,,,
전라북도,무주군,2001,30333,1126,3.855240182,13,13,,,,,,,,,,,,,,,
전라북도,장수군,2001,30445,394,1.311104456,11,10,,,,,,,,,,,,,,,
전라북도,임실군,2001,37439,-75,-0.199925361,15,14,,,,,,,,,,,,,,,
전라북도,순창군,2001,33892,-695,-2.009425507,15,15,,,,,,,,,,,,,,,
전라북도,고창군,2001,74286,182,0.245600777,30,25,,,,,,,,,,,,,,,
전라북도,부안군,2001,75914,1198,1.603404893,29,27,,,,,,,,,,,,,,,
전라남도,목포시,2001,245344,-148,-0.0602870969,52,24,,,,,,,,,,,,,,,
전라남도,여수시,2001,320146,-3767,-1.162966599,86,49,,,,,,,,,,,,,,,
전라남도,순천시,2001,271734,1389,0.513787938,62,35,,,,,,,,,,,,,,,
전라남도,나주시,2001,105832,-2627,-2.422113425,39,25,,,,,,,,,,,,,,,
전라남도,광양시,2001,138238,298,0.216035958,43,25,,,,,,,,,,,,,,,
전라남도,담양군,2001,53268,-1821,-3.305560094,20,15,,,,,,,,,,,,,,,
전라남도,곡성군,2001,38767,-2382,-5.788719045,15,13,,,,,,,,,,,,,,,
전라남도,구례군,2001,32948,-640,-1.90544242,13,10,,,,,,,,,,,,,,,
전라남도,고흥군,2001,95864,-5125,-5.074810128,29,23,,,,,,,,,,,,,,,
전라남도,보성군,2001,59417,-1912,-3.11761157,25,20,,,,,,,,,,,,,,,
전라남도,화순군,2001,79219,609,0.774710597,23,17,,,,,,,,,,,,,,,
전라남도,장흥군,2001,51738,-1654,-3.097842373,19,16,,,,,,,,,,,,,,,
전라남도,강진군,2001,50846,1592,3.232224794,16,15,,,,,,,,,,,,,,,
전라남도,해남군,2001,96445,-2785,-2.806610904,40,25,,,,,,,,,,,,,,,
전라남도,영암군,2001,64391,-877,-1.343690629,22,18,,,,,,,,,,,,,,,
전라남도,무안군,2001,68904,-1308,-1.862929414,28,21,,,,,,,,,,,,,,,
전라남도,함평군,2001,43522,-1710,-3.780509374,16,14,,,,,,,,,,,,,,,
전라남도,영광군,2001,70120,-2660,-3.654850234,28,19,,,,,,,,,,,,,,,
전라남도,장성군,2001,54687,-1299,-2.320222913,18,13,,,,,,,,,,,,,,,
전라남도,완도군,2001,65397,-1581,-2.360476574,28,23,,,,,,,,,,,,,,,
전라남도,진도군,2001,41139,-1090,-2.581164603,22,14,,,,,,,,,,,,,,,
전라남도,신안군,2001,51342,-1808,-3.401693321,35,23,,,,,,,,,,,,,,,
경상북도,포항시,2001,515039,-938,-0.181791049,92,59,,,,,,,,,,,,,,,
경상북도,경주시,2001,287506,-2643,-0.91091129,66,46,,,,,,,,,,,,,,,
경상북도,김천시,2001,150858,994,0.66326803,41,36,,,,,,,,,,,,,,,
경상북도,안동시,2001,181838,-2065,-1.122874559,45,31,,,,,,,,,,,,,,,
경상북도,구미시,2001,344159,7245,2.150400399,69,38,,,,,,,,,,,,,,,
경상북도,영주시,2001,128707,-2468,-1.88145607,30,19,,,,,,,,,,,,,,,
경상북도,영천시,2001,117991,-1648,-1.377477244,32,21,,,,,,,,,,,,,,,
경상북도,상주시,2001,122047,-2627,-2.107095305,47,32,,,,,,,,,,,,,,,
경상북도,문경시,2001,89091,-809,-0.899888765,29,17,,,,,,,,,,,,,,,
경상북도,경산시,2001,215995,2174,1.0167383,48,27,,,,,,,,,,,,,,,
경상북도,군위군,2001,34055,1418,4.34476208,12,12,,,,,,,,,,,,,,,
경상북도,의성군,2001,73872,-2455,-3.21642407,26,20,,,,,,,,,,,,,,,
경상북도,청송군,2001,33517,-731,-2.134431208,10,10,,,,,,,,,,,,,,,
경상북도,영양군,2001,22172,-633,-2.775707082,10,6,,,,,,,,,,,,,,,
경상북도,영덕군,2001,49593,-1538,-3.007959946,19,10,,,,,,,,,,,,,,,
경상북도,청도군,2001,51268,-1229,-2.341086157,20,17,,,,,,,,,,,,,,,
경상북도,고령군,2001,36796,-791,-2.104451007,18,12,,,,,,,,,,,,,,,
경상북도,성주군,2001,50380,-724,-1.416718848,18,16,,,,,,,,,,,,,,,
경상북도,칠곡군,2001,104743,1206,1.164800989,31,20,,,,,,,,,,,,,,,
경상북도,예천군,2001,58081,-1804,-3.012440511,22,13,,,,,,,,,,,,,,,
경상북도,봉화군,2001,41364,-1501,-3.501691357,21,14,,,,,,,,,,,,,,,
경상북도,울진군,2001,65688,-610,-0.920088087,22,14,,,,,,,,,,,,,,,
경상북도,울릉군,2001,9944,-297,-2.900107411,7,5,,,,,,,,,,,,,,,
경상남도,창원시,2001,524068,4270,0.821472957,96,42,,,,,,,,,,,,,,,
경상남도,마산시,2001,433135,515,0.119042115,68,36,,,,,,,,,,,,,,,
경상남도,진주시,2001,339906,-1916,-0.560525654,65,42,,,,,,,,,,,,,,,
경상남도,진해시,2001,134660,869,0.649520521,26,14,,,,,,,,,,,,,,,
경상남도,통영시,2001,135547,-1317,-0.962269114,34,19,,,,,,,,,,,,,,,
경상남도,사천시,2001,119305,-21,-0.0175988469,30,19,,,,,,,,,,,,,,,
경상남도,김해시,2001,353768,10151,2.954161174,63,42,,,,,,,,,,,,,,,
경상남도,밀양시,2001,122999,-1575,-1.264308764,34,23,,,,,,,,,,,,,,,
경상남도,거제시,2001,178980,3999,2.285390985,43,29,,,,,,,,,,,,,,,
경상남도,양산시,2001,200694,7142,3.689964454,45,24,,,,,,,,,,,,,,,
경상남도,의령군,2001,33494,-996,-2.887793563,14,14,,,,,,,,,,,,,,,
경상남도,함안군,2001,65368,522,0.804984116,21,19,,,,,,,,,,,,,,,
경상남도,창녕군,2001,71047,-1972,-2.70066695,24,19,,,,,,,,,,,,,,,
경상남도,고성군,2001,62097,-1326,79.248333,22,19,,,,,,,,,,,,,,,
경상남도,남해군,2001,57916,-1846,-3.08891938,18,13,,,,,,,,,,,,,,,
경상남도,하동군,2001,60298,742,1.245886225,22,19,,,,,,,,,,,,,,,
경상남도,산청군,2001,39863,-1134,-2.766056053,13,13,,,,,,,,,,,,,,,
경상남도,함양군,2001,45184,-1192,-2.57029498,13,13,,,,,,,,,,,,,,,
경상남도,거창군,2001,68574,-1170,-1.677563661,16,16,,,,,,,,,,,,,,,
경상남도,합천군,2001,59599,-1656,-2.703452779,20,20,,,,,,,,,,,,,,,
제주특별자치도,제주시,2001,284498,5963,2.140844059,-,-,,,,,,,,,,,,,,,
제주특별자치도,서귀포시,2001,85129,-442,-0.516530133,-,-,,,,,,,,,,,,,,,
서울특별시,종로구,2002,181231,-2994,-1.625186592,20,14,,,,,,,,,,,,,,,
서울특별시,중구,2002,138134,-4882,-40.69236747,14,12,,,,,,,,,,,,,,,
서울특별시,용산구,2002,234653,-6380,-2.64694046,26,15,,,,,,,,,,,,,,,
서울특별시,성동구,2002,340773,-602,-0.176345661,45,15,,,,,,,,,,,,,,,
서울특별시,광진구,2002,386511,-1598,-0.411740001,52,20,,,,,,,,,,,,,,,
서울특별시,동대문구,2002,381841,42,0.0110005526,46,20,,,,,,,,,,,,,,,
서울특별시,중랑구,2002,442125,-6803,-1.515387768,57,21,,,,,,,,,,,,,,,
서울특별시,성북구,2002,443809,-6793,-1.507538804,54,25,,,,,,,,,,,,,,,
서울특별시,강북구,2002,361896,10492,2.985737214,30,14,,,,,,,,,,,,,,,
서울특별시,도봉구,2002,371911,652,0.175618638,43,22,,,,,,,,,,,,,,,
서울특별시,노원구,2002,641652,-5253,-0.812020312,81,41,,,,,,,,,,,,,,,
서울특별시,은평구,2002,470205,2486,0.531515718,47,23,,,,,,,,,,,,,,,
서울특별시,서대문구,2002,362614,-3614,-0.986816956,34,18,,,,,,,,,,,,,,,
서울특별시,마포구,2002,375417,-3724,-0.982220335,36,20,,,,,,,,,,,,,,,
서울특별시,양천구,2002,484518,173,0.0357183413,51,26,,,,,,,,,,,,,,,
서울특별시,강서구,2002,528321,6832,773.8789553,47,32,,,,,,,,,,,,,,,
서울특별시,구로구,2002,413363,-1967,-0.473599307,32,22,,,,,,,,,,,,,,,
서울특별시,금천구,2002,261413,937,0.35972604,24,17,,,,,,,,,,,,,,,
서울특별시,영등포구,2002,408753,1893,0.465270609,44,20,,,,,,,,,,,,,,,
서울특별시,동작구,2002,403047,-3069,-0.755695417,37,18,,,,,,,,,,,,,,,
서울특별시,관악구,2002,522207,-5557,-1.05293275,34,19,,,,,,,,,,,,,,,
서울특별시,서초구,2002,389256,-4593,-1.166182979,26,20,,,,,,,,,,,,,,,
서울특별시,강남구,2002,535138,-5502,-1.017682746,41,30,,,,,,,,,,,,,,,
서울특별시,송파구,2002,647037,-8446,-1.288515492,64,33,,,,,,,,,,,,,,,
서울특별시,강동구,2002,481470,-7771,-1.588378734,46,25,,,,,,,,,,,,,,,
부산광역시,중구,2002,55671,-1385,-59.69782964,2,5,,,,,,,,,,,,,,,
부산광역시,서구,2002,148020,-3854,-69.50323778,15,10,,,,,,,,,,,,,,,
부산광역시,동구,2002,121043,-3260,-34.90596985,11,9,,,,,,,,,,,,,,,
부산광역시,영도구,2002,174678,-5163,-2.870869268,16,14,,,,,,,,,,,,,,,
부산광역시,부산진구,2002,420645,-5873,-1.376964161,45,31,,,,,,,,,,,,,,,
부산광역시,동래구,2002,290396,-4965,-1.680993767,36,20,,,,,,,,,,,,,,,
부산광역시,남구,2002,305375,2733,-11.23103622,21,19,,,,,,,,,,,,,,,
부산광역시,북구,2002,320976,9495,162.0640105,30,20,,,,,,,,,,,,,,,
부산광역시,해운대구,2002,401663,-5899,-1.447387146,33,26,,,,,,,,,,,,,,,
부산광역시,사하구,2002,378236,-5628,-1.466144259,41,24,,,,,,,,,,,,,,,
부산광역시,금정구,2002,278511,-7249,-2.536744121,29,19,,,,,,,,,,,,,,,
부산광역시,강서구,2002,58288,-2169,-88.96731343,20,16,,,,,,,,,,,,,,,
부산광역시,연제구,2002,228268,2001,0.884353441,21,16,,,,,,,,,,,,,,,
부산광역시,수영구,2002,177881,-3194,-1.763909982,25,10,,,,,,,,,,,,,,,
부산광역시,사상구,2002,294090,-6219,-2.070867007,30,20,,,,,,,,,,,,,,,
부산광역시,기장군,2002,76384,218,0.286216947,20,14,,,,,,,,,,,,,,,
대구광역시,중구,2002,87070,-2507,56.40099872,14,10,,,,,,,,,,,,,,,
대구광역시,동구,2002,333134,-3138,175.2195501,32,26,,,,,,,,,,,,,,,
대구광역시,서구,2002,272752,-7323,84.26699095,19,17,,,,,,,,,,,,,,,
대구광역시,남구,2002,189725,-2904,-37.8714695,17,11,,,,,,,,,,,,,,,
대구광역시,북구,2002,435209,20904,35.58926524,51,31,,,,,,,,,,,,,,,
대구광역시,수성구,2002,446879,-9608,-2.104769687,34,29,,,,,,,,,,,,,,,
대구광역시,달서구,2002,605433,5769,0.962038742,70,44,,,,,,,,,,,,,,,
대구광역시,달성군,2002,155601,-499,-0.31966688,25,18,,,,,,,,,,,,,,,
인천광역시,중구,2002,78375,4738,-9.986217986,11,10,,,,,,,,,,,,,,,
인천광역시,동구,2002,74747,-1041,-77.56248236,11,8,,,,,,,,,,,,,,,
인천광역시,남구,2002,432716,7345,128.0753722,39,21,,,,,,,,,,,,,,,
인천광역시,연수구,2002,259254,-1784,-0.683425402,31,17,,,,,,,,,,,,,,,
인천광역시,남동구,2002,403574,-4041,-0.991376667,49,24,,,,,,,,,,,,,,,
인천광역시,부평구,2002,558310,6217,1.126078396,63,37,,,,,,,,,,,,,,,
인천광역시,계양구,2002,341074,1378,0.405656823,35,19,,,,,,,,,,,,,,,
인천광역시,서구,2002,350121,1671,28.36606148,42,21,,,,,,,,,,,,,,,
인천광역시,미추홀구,2002,,0,0,-,-,,,,,,,,,,,,,,,
인천광역시,강화군,2002,65698,-1162,-1.737959916,23,22,,,,,,,,,,,,,,,
인천광역시,옹진군,2002,14120,70,0.498220641,8,6,,,,,,,,,,,,,,,
광주광역시,동구,2002,117225,-1957,56.82903662,18,11,,,,,,,,,,,,,,,
광주광역시,서구,2002,312205,11206,-10.82939898,53,25,,,,,,,,,,,,,,,
광주광역시,남구,2002,221357,-4786,-48.84473881,37,17,,,,,,,,,,,,,,,
광주광역시,북구,2002,471364,-3045,8.307502832,71,38,,,,,,,,,,,,,,,
광주광역시,광산구,2002,275301,12269,4.664451474,48,26,,,,,,,,,,,,,,,
대전광역시,동구,2002,240487,-6337,105.1499254,33,20,,,,,,,,,,,,,,,
대전광역시,중구,2002,265597,-2709,238.8797448,31,25,,,,,,,,,,,,,,,
대전광역시,서구,2002,496217,10854,58.93947887,78,32,,,,,,,,,,,,,,,
대전광역시,유성구,2002,187346,15614,9.092073696,36,19,,,,,,,,,,,,,,,
대전광역시,대덕구,2002,229926,-1013,-0.438643971,37,19,,,,,,,,,,,,,,,
울산광역시,중구,2002,234865,1954,-11.57091383,29,16,,,,,,,,,,,,,,,
울산광역시,남구,2002,347695,3684,57.07431886,45,24,,,,,,,,,,,,,,,
울산광역시,동구,2002,186641,690,-22.39039948,22,13,,,,,,,,,,,,,,,
울산광역시,북구,2002,124515,2035,-73.5841091,32,11,,,,,,,,,,,,,,,
울산광역시,울주군,2002,171321,1056,0.620209673,52,28,,,,,,,,,,,,,,,
세종특별자치시,세종특별자치시,2002,,0,0,-,-,,,,,,,,,,,,,,,
경기도,수원시,2002,1019711,44845,4.600119401,152,77,,,,,,,,,,,,,,,
경기도,성남시,2002,940974,8194,0.878449366,119,55,,,,,,,,,,,,,,,
경기도,의정부시,2002,378424,11253,3.064784528,53,24,,,,,,,,,,,,,,,
경기도,안양시,2002,595142,3472,0.586813595,97,36,,,,,,,,,,,,,,,
경기도,부천시,2002,816499,35408,4.533146586,103,48,,,,,,,,,,,,,,,
경기도,광명시,2002,340807,4498,1.33746049,45,21,,,,,,,,,,,,,,,
경기도,평택시,2002,358531,268,0.0748053804,84,41,,,,,,,,,,,,,,,
경기도,동두천시,2002,73177,-1089,-1.466350685,18,8,,,,,,,,,,,,,,,
경기도,안산시,2002,628861,38263,6.478687703,77,43,,,,,,,,,,,,,,,
경기도,고양시,2002,836664,25197,3.105117029,146,63,,,,,,,,,,,,,,,
경기도,과천시,2002,70488,-713,-1.00139043,11,4,,,,,,,,,,,,,,,
경기도,구리시,2002,193214,8398,4.543978876,37,14,,,,,,,,,,,,,,,
경기도,남양주시,2002,392614,17573,4.685621039,67,34,,,,,,,,,,,,,,,
경기도,오산시,2002,115956,1416,1.236249345,23,10,,,,,,,,,,,,,,,
경기도,시흥시,2002,353860,16458,4.877860831,41,26,,,,,,,,,,,,,,,
경기도,군포시,2002,268559,-521,-0.193622714,43,20,,,,,,,,,,,,,,,
경기도,의왕시,2002,133395,9204,7.41116506,20,8,,,,,,,,,,,,,,,
경기도,하남시,2002,127541,3882,3.139278176,18,10,,,,,,,,,,,,,,,
경기도,용인시,2002,525622,73952,16.3730157,73,50,,,,,,,,,,,,,,,
경기도,파주시,2002,235147,10489,4.668874467,62,40,,,,,,,,,,,,,,,
경기도,이천시,2002,189526,2252,1.202516099,50,29,,,,,,,,,,,,,,,
경기도,안성시,2002,147898,6293,4.444052117,39,34,,,,,,,,,,,,,,,
경기도,김포시,2002,193438,13034,7.224895235,41,24,,,,,,,,,,,,,,,
경기도,화성시,2002,226930,16406,7.792935722,61,39,,,,,,,,,,,,,,,
경기도,광주시,2002,175614,22736,14.87198943,24,20,,,,,,,,,,,,,,,
경기도,양주시,2002,,0,0,30,22,,,,,,,,,,,,,,,
경기도,포천시,2002,,0,0,36,29,,,,,,,,,,,,,,,
경기도,여주시,2002,,0,0,-,-,,,,,,,,,,,,,,,
경기도,여주군,2002,104380,-268,-0.256096629,32,22,,,,,,,,,,,,,,,
경기도,연천군,2002,50372,-1283,-2.483786662,17,13,,,,,,,,,,,,,,,
경기도,가평군,2002,55506,-539,-0.961727184,17,13,,,,,,,,,,,,,,,
경기도,양평군,2002,82992,288,0.348229832,32,24,,,,,,,,,,,,,,,
강원특별자치도,강원특별자치도,2002,1538720,-13687,-0.881663121,428,365,,,,,,,,,,,,,,,
강원특별자치도,춘천시,2002,252624,1482,0.590104403,43,39,,,,,,,,,,,,,,,
강원특별자치도,원주시,2002,276889,2623,0.956370822,54,43,,,,,,,,,,,,,,,
강원특별자치도,강릉시,2002,229869,-2074,-0.894185209,50,35,,,,,,,,,,,,,,,
강원특별자치도,동해시,2002,102857,-713,-0.688423289,22,13,,,,,,,,,,,,,,,
강원특별자치도,태백시,2002,55154,-1039,-1.848984749,18,13,,,,,,,,,,,,,,,
강원특별자치도,속초시,2002,90029,-202,-0.223869845,15,10,,,,,,,,,,,,,,,
강원특별자치도,삼척시,2002,77434,-2336,-2.928419205,25,20,,,,,,,,,,,,,,,
강원특별자치도,홍천군,2002,72514,-1505,-2.03326173,28,28,,,,,,,,,,,,,,,
강원특별자치도,횡성군,2002,45198,-298,-0.655002638,19,21,,,,,,,,,,,,,,,
강원특별자치도,영월군,2002,45273,-6828,-13.10531468,19,19,,,,,,,,,,,,,,,
강원특별자치도,평창군,2002,46262,-216,-0.464736004,20,21,,,,,,,,,,,,,,,
