행정구역(시도),행정구역(시군구),연도,총인구수(명),총인구수증감,총인구수증감률,유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,순이동,학령인구(명),학령인구증감률,지가 변동률,행정구역
강원특별자치도,원주시,2018,344070.0,2733.0,0.800674993,72.0,49.0,2041.0,1998.0,1645.0,843.0,2609.0,60355.0,-1.869766686,3.946,강원특별자치도 원주시
강원특별자치도,원주시,2019,349215.0,5145.0,1.495335252,71.0,50.0,2146.0,2061.0,1698.0,862.0,4966.0,59177.0,-1.95178527,2.851,강원특별자치도 원주시
강원특별자치도,원주시,2020,354376.0,5161.0,1.477886116,73.0,50.0,2076.0,2133.0,1514.0,778.0,5161.0,58029.0,-1.939942883,2.258,강원특별자치도 원주시
강원특별자치도,원주시,2021,358585.0,5086.0,1.357778368649781,72.0,50.0,2125.0,2169.0,1577.0,847.0,4866.0,58046.0,-1.9318645028773058,2.0,강원특별자치도 원주시
강원특별자치도,원주시,2022,362792.0,5034.0,1.290049415277478,73.0,50.0,2076.0,2184.0,1515.0,813.0,4904.0,58062.0,-1.9304539419854767,2.0,강원특별자치도 원주시
강원특별자치도,원주시,2023,366997.0,4999.0,1.2518569487121707,72.0,50.0,2125.0,2190.0,1576.0,830.0,4899.0,58079.0,-1.9302076448319214,2.0,강원특별자치도 원주시
강원특별자치도,원주시,2024,371201.0,4974.0,1.2303201549229046,73.0,50.0,2076.0,2193.0,1515.0,822.0,4899.0,58096.0,-1.9301646390402531,2.0,강원특별자치도 원주시
강원특별자치도,원주시,2025,375404.0,4957.0,1.218175522003524,72.0,50.0,2125.0,2194.0,1576.0,826.0,4899.0,58112.0,-1.9301571298259146,2.0,강원특별자치도 원주시
강원특별자치도,원주시,2026,379604.0,4946.0,1.2113271438192088,73.0,50.0,2076.0,2194.0,1516.0,824.0,4899.0,58129.0,-1.9301558186467038,2.0,강원특별자치도 원주시
강원특별자치도,원주시,2027,383804.0,4938.0,1.2074653322628828,72.0,50.0,2125.0,2194.0,1575.0,825.0,4899.0,58145.0,-1.9301555897025233,2.0,강원특별자치도 원주시
강원특별자치도,원주시,2028,388001.0,4932.0,1.2052876504679826,73.0,50.0,2076.0,2194.0,1516.0,824.0,4899.0,58162.0,-1.9301555497267233,2.0,강원특별자치도 원주시
강원특별자치도,원주시,2029,392197.0,4929.0,1.2040596521747797,72.0,50.0,2125.0,2194.0,1574.0,825.0,4899.0,58179.0,-1.930155542746574,2.0,강원특별자치도 원주시
강원특별자치도,원주시,2030,396392.0,4926.0,1.2033671819472007,73.0,50.0,2076.0,2194.0,1517.0,824.0,4899.0,58195.0,-1.9301555415277745,2.0,강원특별자치도 원주시
강원특별자치도,인제군,2013,32517.0,61.0,0.187946759,17.0,14.0,338.0,260.0,216.0,83.0,-28.0,5250.0,-2.903643425,0.683,강원특별자치도 인제군
강원특별자치도,인제군,2014,32475.0,-42.0,-0.129163207,17.0,14.0,322.0,241.0,235.0,90.0,-131.0,5049.0,-3.828571429,0.658,강원특별자치도 인제군
강원특별자치도,인제군,2015,33255.0,780.0,2.401847575,17.0,14.0,379.0,272.0,246.0,62.0,656.0,4908.0,-2.792632204,2.239,강원특별자치도 인제군
강원특별자치도,인제군,2016,32720.0,-535.0,-1.608780634,17.0,14.0,335.0,256.0,232.0,81.0,-625.0,4678.0,-4.686226569,2.579,강원특별자치도 인제군
강원특별자치도,인제군,2017,32582.0,-138.0,-0.421760391,16.0,14.0,310.0,258.0,210.0,71.0,-218.0,4448.0,-4.916631039,3.698,강원특별자치도 인제군
강원특별자치도,인제군,2018,32136.0,-446.0,-1.368853968,15.0,14.0,262.0,272.0,216.0,77.0,-448.0,4301.0,-3.304856115,2.888,강원특별자치도 인제군
강원특별자치도,인제군,2019,31672.0,-464.0,-1.44386358,15.0,13.0,255.0,280.0,205.0,89.0,-448.0,4111.0,-4.417577308,2.187,강원특별자치도 인제군
강원특별자치도,인제군,2020,31694.0,22.0,0.069461985,14.0,13.0,222.0,236.0,169.0,64.0,34.0,3939.0,-4.183896862,1.5,강원특별자치도 인제군
강원특별자치도,인제군,2021,31727.0,-102.0,-0.9163113373133128,14.0,13.0,240.0,267.0,155.0,83.0,-182.0,3754.0,-4.112346692677403,2.0,강원특별자치도 인제군
강원특별자치도,인제군,2022,31702.0,-95.0,-0.6061364527074342,13.0,13.0,222.0,258.0,155.0,75.0,-149.0,3570.0,-4.127221565044045,2.0,강원특별자치도 인제군
강원특별자치도,인제군,2023,31721.0,-95.0,-0.7037333919454508,13.0,13.0,240.0,261.0,155.0,79.0,-154.0,3385.0,-4.124129163865701,2.0,강원특별자치도 인제군
강원특별자치도,인제군,2024,31706.0,-95.0,-0.6730243854418063,13.0,13.0,222.0,260.0,155.0,77.0,-154.0,3200.0,-4.124772056444011,2.0,강원특별자치도 인제군
강원특별자치도,인제군,2025,31718.0,-95.0,-0.6826870151083065,12.0,13.0,240.0,260.0,155.0,78.0,-154.0,3016.0,-4.124638402741464,2.0,강원특별자치도 인제군
강원특별자치도,인제군,2026,31709.0,-95.0,-0.6796466558553672,12.0,13.0,222.0,260.0,155.0,77.0,-154.0,2831.0,-4.124666188584398,2.0,강원특별자치도 인제군
강원특별자치도,인제군,2027,31716.0,-95.0,-0.6806033089307698,12.0,13.0,240.0,260.0,155.0,77.0,-154.0,2646.0,-4.1246604120660315,2.0,강원특별자치도 인제군
강원특별자치도,인제군,2028,31710.0,-95.0,-0.6803022967705152,12.0,13.0,222.0,260.0,155.0,77.0,-154.0,2462.0,-4.124661612971273,2.0,강원특별자치도 인제군
강원특별자치도,인제군,2029,31714.0,-95.0,-0.6803970106463715,12.0,13.0,240.0,260.0,155.0,77.0,-154.0,2277.0,-4.124661363309919,2.0,강원특별자치도 인제군
강원특별자치도,인제군,2030,31711.0,-95.0,-0.6803672087995886,12.0,13.0,222.0,260.0,155.0,77.0,-154.0,2092.0,-4.124661415213091,2.0,강원특별자치도 인제군
강원특별자치도,정선군,2013,39985.0,70.0,0.175372667,15.0,16.0,212.0,346.0,221.0,115.0,189.0,5406.0,-2.259989152,0.988,강원특별자치도 정선군
강원특별자치도,정선군,2014,39425.0,-560.0,-1.400525197,15.0,16.0,241.0,350.0,217.0,103.0,-459.0,5207.0,-3.68109508,1.687,강원특별자치도 정선군
강원특별자치도,정선군,2015,39197.0,-228.0,-0.578313253,15.0,16.0,196.0,373.0,184.0,97.0,-62.0,5131.0,-1.459573651,2.249,강원특별자치도 정선군
강원특별자치도,정선군,2016,38718.0,-479.0,-1.222032298,15.0,16.0,176.0,398.0,171.0,88.0,-289.0,4950.0,-3.52757747,2.303,강원특별자치도 정선군
강원특별자치도,정선군,2017,38173.0,-545.0,-1.40761403,15.0,16.0,150.0,377.0,157.0,89.0,-280.0,4737.0,-4.303030303,2.516,강원특별자치도 정선군
강원특별자치도,정선군,2018,37700.0,-473.0,-1.239095696,15.0,16.0,136.0,401.0,171.0,91.0,-216.0,4587.0,-3.166561115,2.629,강원특별자치도 정선군
강원특별자치도,정선군,2019,37271.0,-429.0,-1.137931034,15.0,16.0,154.0,383.0,142.0,87.0,-206.0,4328.0,-5.646391977,2.052,강원특별자치도 정선군
강원특별자치도,정선군,2020,36870.0,-401.0,-1.075903517,15.0,16.0,133.0,373.0,113.0,82.0,-153.0,4111.0,-5.013863216,1.212,강원특별자치도 정선군
강원특별자치도,정선군,2021,36873.0,-437.0,-1.1516791032481608,15.0,16.0,130.0,372.0,100.0,79.0,-264.0,4029.0,-5.128781710854411,1.0,강원특별자치도 정선군
강원특별자치도,정선군,2022,36876.0,-407.0,-1.0890659709891863,15.0,16.0,127.0,371.0,87.0,76.0,-163.0,3993.0,-5.077013340336887,0.0,강원특별자치도 정선군
강원특별자치도,정선군,2023,36878.0,-432.0,-1.140803008277697,15.0,16.0,125.0,370.0,75.0,74.0,-255.0,3978.0,-5.10033390496345,0.0,강원특별자치도 정선군
강원특별자치도,정선군,2024,36881.0,-411.0,-1.0980528545827575,15.0,16.0,122.0,370.0,62.0,72.0,-172.0,3971.0,-5.0898284799507465,0.0,강원특별자치도 정선군
강원특별자치도,정선군,2025,36884.0,-429.0,-1.1333771741944412,15.0,16.0,119.0,370.0,49.0,71.0,-248.0,3968.0,-5.094560953476359,0.0,강원특별자치도 정선군
강원특별자치도,정선군,2026,36887.0,-414.0,-1.1041887982898162,15.0,16.0,116.0,369.0,36.0,70.0,-178.0,3967.0,-5.092429073457841,0.0,강원특별자치도 정선군
강원특별자치도,정선군,2027,36890.0,-426.0,-1.1283070629107685,15.0,16.0,114.0,369.0,23.0,69.0,-241.0,3966.0,-5.0933894406714675,0.0,강원특별자치도 정선군
강원특별자치도,정선군,2028,36892.0,-416.0,-1.1083782155426587,15.0,16.0,111.0,369.0,10.0,68.0,-184.0,3966.0,-5.092956815393779,0.0,강원특별자치도 정선군
강원특별자치도,정선군,2029,36895.0,-424.0,-1.1248453604083135,15.0,16.0,108.0,369.0,-2.0,68.0,-236.0,3966.0,-5.093151704003302,0.0,강원특별자치도 정선군
강원특별자치도,정선군,2030,36898.0,-417.0,-1.1112386096004176,15.0,16.0,105.0,369.0,-15.0,67.0,-189.0,3966.0,-5.093063910774195,0.0,강원특별자치도 정선군
강원특별자치도,철원군,2013,47473.0,-495.0,-1.031937959,13.0,16.0,400.0,352.0,249.0,98.0,-563.0,8307.0,-3.642268878,0.166,강원특별자치도 철원군
강원특별자치도,철원군,2014,47590.0,117.0,0.24645588,13.0,16.0,433.0,410.0,274.0,114.0,88.0,8111.0,-2.359455881,0.565,강원특별자치도 철원군
강원특별자치도,철원군,2015,48799.0,1209.0,2.540449674,13.0,16.0,402.0,366.0,289.0,106.0,1159.0,7912.0,-2.453458267,2.18,강원특별자치도 철원군
강원특별자치도,철원군,2016,48013.0,-786.0,-1.610688744,13.0,16.0,377.0,405.0,295.0,88.0,-770.0,7481.0,-5.447421638,2.064,강원특별자치도 철원군
강원특별자치도,철원군,2017,47185.0,-828.0,-1.724532939,13.0,16.0,349.0,414.0,272.0,96.0,-769.0,7161.0,-4.277503008,2.897,강원특별자치도 철원군
강원특별자치도,철원군,2018,46413.0,-772.0,-1.636113172,13.0,16.0,334.0,409.0,287.0,94.0,-705.0,6900.0,-3.644742354,6.651,강원특별자치도 철원군
강원특별자치도,철원군,2019,45584.0,-829.0,-1.786137505,12.0,16.0,349.0,410.0,250.0,88.0,-768.0,6540.0,-5.217391304,2.572,강원특별자치도 철원군
강원특별자치도,철원군,2020,44699.0,-885.0,-1.941470691,11.0,16.0,342.0,432.0,207.0,91.0,-810.0,6244.0,-4.525993884,1.191,강원특별자치도 철원군
강원특별자치도,철원군,2021,44698.0,-581.0,-1.3449289245627802,11.0,16.0,340.0,413.0,190.0,91.0,-520.0,5979.0,-4.334170327164526,2.0,강원특별자치도 철원군
강원특별자치도,철원군,2022,44698.0,-474.0,-1.1091321824750044,10.0,16.0,340.0,427.0,180.0,91.0,-434.0,5741.0,-4.308547583687695,2.0,강원특별자치도 철원군
강원특별자치도,철원군,2023,44697.0,-437.0,-1.015928140935257,10.0,16.0,340.0,416.0,174.0,91.0,-408.0,5527.0,-4.305125037499364,2.0,강원특별자치도 철원군
강원특별자치도,철원군,2024,44697.0,-424.0,-0.9790871172534741,10.0,16.0,340.0,425.0,171.0,91.0,-401.0,5334.0,-4.304667872464642,2.0,강원특별자치도 철원군
강원특별자치도,철원군,2025,44696.0,-419.0,-0.9645248621892141,10.0,16.0,340.0,418.0,169.0,91.0,-398.0,5161.0,-4.304606806855159,2.0,강원특별자치도 철원군
강원특별자치도,철원군,2026,44696.0,-417.0,-0.9587687986664346,10.0,16.0,340.0,423.0,167.0,91.0,-398.0,5005.0,-4.3045986500444275,2.0,강원특별자치도 철원군
강원특별자치도,철원군,2027,44695.0,-417.0,-0.9564935832460161,10.0,16.0,340.0,419.0,167.0,91.0,-397.0,4865.0,-4.304597560502182,2.0,강원특별자치도 철원군
강원특별자치도,철원군,2028,44695.0,-417.0,-0.955594252446621,10.0,16.0,340.0,422.0,166.0,91.0,-397.0,4738.0,-4.304597414967077,2.0,강원특별자치도 철원군
강원특별자치도,철원군,2029,44694.0,-417.0,-0.9552387714317323,10.0,16.0,340.0,420.0,166.0,91.0,-397.0,4625.0,-4.304597395527292,2.0,강원특별자치도 철원군
강원특별자치도,철원군,2030,44694.0,-416.0,-0.9550982594510115,10.0,16.0,340.0,422.0,166.0,91.0,-397.0,4522.0,-4.304597392930631,2.0,강원특별자치도 철원군
강원특별자치도,춘천시,2013,274455.0,1091.0,0.399101564,40.0,39.0,2136.0,1660.0,1446.0,651.0,524.0,53001.0,-1.862721499,1.693,강원특별자치도 춘천시
강원특별자치도,춘천시,2014,275791.0,1336.0,0.486782897,42.0,39.0,2042.0,1734.0,1330.0,595.0,862.0,51652.0,-2.545234996,2.0,강원특별자치도 춘천시
강원특별자치도,춘천시,2015,277997.0,2206.0,0.799881069,43.0,40.0,2057.0,1767.0,1412.0,560.0,1767.0,50544.0,-2.145125068,3.031,강원특별자치도 춘천시
강원특별자치도,춘천시,2016,280707.0,2710.0,0.974830664,46.0,40.0,1993.0,1762.0,1332.0,596.0,2284.0,49619.0,-1.830088636,3.296,강원특별자치도 춘천시
강원특별자치도,춘천시,2017,280514.0,-193.0,-0.068754965,45.0,40.0,1742.0,1771.0,1292.0,523.0,-199.0,48073.0,-3.115741954,3.492,강원특별자치도 춘천시
강원특별자치도,춘천시,2018,280640.0,126.0,0.044917544,45.0,40.0,1705.0,1836.0,1244.0,544.0,165.0,46934.0,-2.369313336,3.23,강원특별자치도 춘천시
강원특별자치도,춘천시,2019,281291.0,651.0,0.231969783,43.0,40.0,1675.0,1873.0,1186.0,554.0,742.0,45603.0,-2.835897217,2.862,강원특별자치도 춘천시
강원특별자치도,춘천시,2020,282765.0,1474.0,0.5240125,44.0,40.0,1592.0,1880.0,1041.0,573.0,1682.0,44485.0,-2.451593097,2.418,강원특별자치도 춘천시
강원특별자치도,춘천시,2021,283327.0,1223.0,0.461919332178261,44.0,40.0,1531.0,1887.0,998.0,566.0,1120.0,44211.0,-2.652219261816015,2.0,강원특별자치도 춘천시
강원특별자치도,춘천시,2022,283800.0,1140.0,0.4401966588577918,44.0,40.0,1469.0,1889.0,954.0,568.0,979.0,43981.0,-2.5582052697481497,2.0,강원특별자치도 춘천시
강원특별자치도,춘천시,2023,284198.0,1112.0,0.432597199001878,44.0,40.0,1408.0,1890.0,911.0,567.0,944.0,43789.0,-2.6022604941135365,2.0,강원특별자치도 춘천시
강원특별자치도,춘천시,2024,284533.0,1103.0,0.4299386040283382,44.0,40.0,1346.0,1891.0,867.0,568.0,935.0,43628.0,-2.5816160905391885,2.0,강원특별자치도 춘천시
강원특별자치도,춘천시,2025,284815.0,1100.0,0.42900852118464367,44.0,40.0,1285.0,1891.0,824.0,567.0,933.0,43493.0,-2.591290116834136,2.0,강원특별자치도 춘천시
강원특별자치도,춘천시,2026,285053.0,1098.0,0.42868314101024907,44.0,40.0,1224.0,1891.0,781.0,567.0,933.0,43380.0,-2.5867568405678445,2.0,강원특별자치도 춘천시
강원특별자치도,춘천시,2027,285252.0,1098.0,0.42856931001271287,44.0,40.0,1162.0,1891.0,737.0,567.0,933.0,43286.0,-2.58888114673365,2.0,강원특별자치도 춘천시
강원특별자치도,춘천시,2028,285421.0,1098.0,0.42852948737747026,44.0,40.0,1101.0,1891.0,694.0,567.0,933.0,43207.0,-2.587885690815899,2.0,강원특별자치도 춘천시
강원특별자치도,춘천시,2029,285562.0,1098.0,0.4285155558270843,44.0,40.0,1039.0,1891.0,650.0,567.0,933.0,43141.0,-2.5883521642932803,2.0,강원특별자치도 춘천시
강원특별자치도,춘천시,2030,285682.0,1098.0,0.42851068201361175,44.0,40.0,978.0,1891.0,607.0,567.0,933.0,43085.0,-2.5881335734936077,2.0,강원특별자치도 춘천시
강원특별자치도,태백시,2013,48794.0,-699.0,-1.412320934,15.0,13.0,338.0,334.0,236.0,116.0,-693.0,8164.0,-1.591128255,-0.183,강원특별자치도 태백시
강원특별자치도,태백시,2014,48258.0,-536.0,-1.098495717,15.0,13.0,336.0,335.0,232.0,108.0,-553.0,8030.0,-1.641352278,0.191,강원특별자치도 태백시
강원특별자치도,태백시,2015,47501.0,-757.0,-1.56865183,15.0,12.0,300.0,374.0,215.0,126.0,-693.0,7822.0,-2.590286426,1.502,강원특별자치도 태백시
강원특별자치도,태백시,2016,47070.0,-431.0,-0.907349319,13.0,12.0,244.0,376.0,192.0,107.0,-348.0,7530.0,-3.733060598,1.6,강원특별자치도 태백시
강원특별자치도,태백시,2017,45888.0,-1182.0,-2.511153601,13.0,12.0,242.0,388.0,209.0,113.0,-1000.0,7127.0,-5.351925631,1.952,강원특별자치도 태백시
강원특별자치도,태백시,2018,44858.0,-1030.0,-2.244595537,12.0,12.0,228.0,385.0,158.0,121.0,-893.0,6873.0,-3.563911884,1.86,강원특별자치도 태백시
강원특별자치도,태백시,2019,43866.0,-992.0,-2.211422712,12.0,12.0,176.0,338.0,167.0,108.0,-837.0,6476.0,-5.776225811,1.652,강원특별자치도 태백시
강원특별자치도,태백시,2020,42719.0,-1147.0,-2.61478138,10.0,12.0,161.0,359.0,147.0,114.0,-952.0,6122.0,-5.466337245,1.307,강원특별자치도 태백시
강원특별자치도,태백시,2021,42728.0,-1057.0,-2.4032006258759813,10.0,12.0,167.0,358.0,158.0,114.0,-881.0,5811.0,-5.933278421336781,1.0,강원특별자치도 태백시
강원특별자치도,태백시,2022,42719.0,-1102.0,-2.508169104113077,10.0,12.0,166.0,358.0,150.0,114.0,-908.0,5533.0,-5.601507679789758,1.0,강원특별자치도 태백시
강원특별자치도,태백시,2023,42728.0,-1079.0,-2.4560926216890038,10.0,12.0,167.0,358.0,156.0,114.0,-898.0,5285.0,-5.837237211741065,1.0,강원특별자치도 태백시
강원특별자치도,태백시,2024,42719.0,-1091.0,-2.481928568510479,10.0,12.0,167.0,358.0,151.0,114.0,-901.0,5064.0,-5.669746817697061,1.0,강원특별자치도 태백시
강원특별자치도,태백시,2025,42728.0,-1085.0,-2.4691109564696636,10.0,12.0,167.0,358.0,155.0,114.0,-900.0,4867.0,-5.788751983765139,1.0,강원특별자치도 태백시
강원특별자치도,태백시,2026,42719.0,-1088.0,-2.4754699716652007,10.0,12.0,167.0,358.0,152.0,114.0,-900.0,4692.0,-5.704196510409634,1.0,강원특별자치도 태백시
강원특별자치도,태백시,2027,42728.0,-1086.0,-2.472315166064258,10.0,12.0,167.0,358.0,154.0,114.0,-900.0,4535.0,-5.764274810458252,1.0,강원특별자치도 태백시
강원특별자치도,태백시,2028,42719.0,-1087.0,-2.473880313822786,10.0,12.0,167.0,358.0,153.0,114.0,-900.0,4395.0,-5.721588015700965,1.0,강원특별자치도 태백시
강원특별자치도,태백시,2029,42728.0,-1087.0,-2.473103819859008,10.0,12.0,167.0,358.0,154.0,114.0,-900.0,4270.0,-5.751917809406449,1.0,강원특별자치도 태백시
강원특별자치도,태백시,2030,42719.0,-1087.0,-2.47348905050097,10.0,12.0,167.0,358.0,153.0,114.0,-900.0,4159.0,-5.730367904068096,1.0,강원특별자치도 태백시
강원특별자치도,평창군,2013,43666.0,39.0,0.089394183,17.0,20.0,245.0,369.0,203.0,92.0,152.0,6468.0,-2.984850757,1.914,강원특별자치도 평창군
강원특별자치도,평창군,2014,43660.0,-6.0,-0.013740668,17.0,20.0,202.0,394.0,166.0,106.0,174.0,6253.0,-3.324056895,2.223,강원특별자치도 평창군
강원특별자치도,평창군,2015,43500.0,-160.0,-0.366468163,17.0,20.0,208.0,415.0,195.0,79.0,20.0,5988.0,-4.237965776,2.155,강원특별자치도 평창군
강원특별자치도,평창군,2016,43318.0,-182.0,-0.418390805,17.0,19.0,186.0,415.0,184.0,74.0,27.0,5821.0,-2.788911156,2.201,강원특별자치도 평창군
강원특별자치도,평창군,2017,43092.0,-226.0,-0.521723071,17.0,19.0,185.0,403.0,184.0,76.0,2.0,5540.0,-4.827349253,3.928,강원특별자치도 평창군
강원특별자치도,평창군,2018,42610.0,-482.0,-1.118537083,17.0,19.0,142.0,415.0,164.0,104.0,-223.0,5320.0,-3.971119134,3.157,강원특별자치도 평창군
강원특별자치도,평창군,2019,42106.0,-504.0,-1.182820934,16.0,19.0,144.0,376.0,132.0,101.0,-286.0,4938.0,-7.180451128,2.477,강원특별자치도 평창군
강원특별자치도,평창군,2020,41681.0,-425.0,-1.009357336,15.0,18.0,109.0,412.0,126.0,95.0,-136.0,4603.0,-6.784123127,2.196,강원특별자치도 평창군
강원특별자치도,평창군,2021,41648.0,-442.0,-1.04954532892682,15.0,18.0,128.0,391.0,125.0,93.0,-69.0,4297.0,-7.7672634141542565,2.0,강원특별자치도 평창군
강원특별자치도,평창군,2022,41618.0,-436.0,-1.035739389756741,14.0,18.0,109.0,406.0,126.0,92.0,-89.0,3999.0,-6.893917439417904,2.0,강원특별자치도 평창군
강원특별자치도,평창군,2023,41593.0,-438.0,-1.0404821983044334,14.0,18.0,128.0,395.0,125.0,91.0,-83.0,3708.0,-7.669730618426115,2.0,강원특별자치도 평창군
강원특별자치도,평창군,2024,41570.0,-437.0,-1.0388528826423151,14.0,18.0,109.0,403.0,126.0,91.0,-85.0,3425.0,-6.980558049783402,2.0,강원특별자치도 평창군
